,Date,Average Duration,No. of devices,No. of browsers,No. of sites visited,Download GB,Upload GB,E-commerce Visits,Social Media Visits,Peak Bandwidth Time
921,2017-07-10,11.0,101.0,2667.0,201.0,3523.0,8825.0,6050.0,4988.660207084576,3.0
922,2017-07-11,9.0,101.0,3630.0,201.0,3571.0,9869.0,4833.0,5346.506013956161,6.0
923,2017-07-12,11.0,101.0,3015.0,201.0,3436.0,7971.0,5393.0,5225.657849425988,7.0
924,2017-07-13,13.0,101.0,3536.0,201.0,4160.0,8121.0,6347.0,5942.688568264715,1.0
925,2017-07-14,11.0,101.0,2713.0,201.0,4163.0,8581.0,6304.0,6202.939986092624,9.0
926,2017-07-15,9.0,101.0,2642.0,201.0,4327.0,9518.0,5361.0,5980.695426812185,1.0
927,2017-07-16,4.0,101.0,2805.0,201.0,3741.0,7722.0,6337.0,5373.427245173989,6.0
928,2017-07-17,8.0,101.0,3148.0,201.0,4238.0,8043.0,5140.0,6052.690087447025,3.0
929,2017-07-18,5.0,101.0,2913.0,201.0,4205.0,7879.0,4857.0,4801.508379175186,5.0
930,2017-07-19,4.0,101.0,2967.0,202.0,3076.0,8067.0,5029.0,5221.885070450662,1.0
931,2017-07-20,11.0,101.0,2879.0,201.0,3002.0,7654.0,5224.0,5707.479809381468,1.0
932,2017-07-21,3.0,101.0,3384.0,201.0,4346.0,9309.0,6224.0,4777.275686805602,3.0
933,2017-07-22,3.0,101.0,3881.0,201.0,3880.0,8410.0,5147.0,6021.915674062617,5.0
934,2017-07-23,10.0,101.0,2690.0,201.0,3332.0,9335.0,5326.0,5489.2048080518325,5.0
935,2017-07-24,8.0,101.0,2969.0,202.0,3482.0,9906.0,5088.0,4527.358619694703,1.0
936,2017-07-25,7.0,101.0,3433.0,202.0,3382.0,9839.0,4742.0,5052.650921328774,2.0
937,2017-07-26,6.0,101.0,2926.0,202.0,4234.0,9934.0,5720.0,4498.673512307811,6.0
938,2017-07-27,2.0,101.0,2637.0,202.0,3536.0,9575.0,5594.0,4523.691317897093,4.0
939,2017-07-28,6.0,101.0,3510.0,202.0,3374.0,8783.0,5005.0,5693.0156457276935,3.0
940,2017-07-29,5.0,101.0,3422.0,202.0,3399.0,9068.0,4452.0,4988.336663223752,4.0
941,2017-07-30,3.0,101.0,2802.0,202.0,3824.0,8606.0,5860.0,5651.14681236856,1.0
942,2017-07-31,12.0,101.0,3688.0,202.0,4219.0,9715.0,4886.0,5220.409717198917,3.0
943,2017-08-01,6.0,101.0,2740.0,202.0,2823.0,8750.0,6033.0,5076.788319684252,10.0
944,2017-08-02,13.0,101.0,3943.0,202.0,4107.0,9655.0,5555.0,4363.948423860605,2.0
945,2017-08-03,12.0,101.0,3860.0,202.0,4173.0,7938.0,5547.0,4829.73243588776,10.0
946,2017-08-04,13.0,101.0,2850.0,202.0,3820.0,8645.0,5774.0,4757.680008475061,6.0
947,2017-08-05,13.0,101.0,3522.0,202.0,3223.0,8836.0,4656.0,5253.578752065117,3.0
948,2017-08-06,9.0,101.0,3607.0,202.0,3086.0,8506.0,4629.0,4981.781621761786,7.0
949,2017-08-07,6.0,101.0,3392.0,202.0,3240.0,8289.0,4899.0,5122.943024041382,4.0
950,2017-08-08,13.0,101.0,3203.0,202.0,3714.0,9685.0,5633.0,4675.908171171353,1.0
951,2017-08-09,3.0,101.0,3447.0,202.0,3728.0,7650.0,5231.0,4445.685927461271,5.0
952,2017-08-10,5.0,101.0,3209.0,202.0,3423.0,8669.0,4901.0,5094.876691985681,6.0
953,2017-08-11,7.0,101.0,2843.0,202.0,2943.0,7669.0,5399.0,5476.803390770425,3.0
954,2017-08-12,7.0,101.0,3742.0,202.0,4023.0,8286.0,4139.0,5305.215767265402,2.0
955,2017-08-13,13.0,101.0,3128.0,202.0,2880.0,9981.0,5333.0,4734.749326661333,7.0
956,2017-08-14,9.0,101.0,3042.0,202.0,2854.0,9508.0,4184.0,4131.23012267318,4.0
957,2017-08-15,5.0,101.0,3932.0,202.0,2726.0,9634.0,5063.0,5452.708940768163,1.0
958,2017-08-16,9.0,101.0,3574.0,202.0,3982.0,7744.0,4796.0,4632.17262277595,4.0
959,2017-08-17,13.0,101.0,3133.0,202.0,2760.0,7985.0,4134.0,5411.672701862227,5.0
960,2017-08-18,4.0,101.0,2762.0,202.0,3040.0,9354.0,4729.0,4714.3491885291005,3.0
961,2017-08-19,14.0,101.0,3409.0,202.0,3989.0,9738.0,5162.0,5168.638069044304,4.0
962,2017-08-20,4.0,101.0,2665.0,202.0,3154.0,9576.0,4300.0,4170.918815298188,2.0
963,2017-08-21,12.0,101.0,3477.0,202.0,2868.0,8466.0,4492.0,4958.659950559419,1.0
964,2017-08-22,10.0,101.0,3217.0,202.0,2670.0,9271.0,5531.0,5131.514592010097,5.0
965,2017-08-23,7.0,101.0,2372.0,202.0,2983.0,9421.0,5178.0,4315.603422900836,2.0
966,2017-08-24,5.0,101.0,2786.0,202.0,3246.0,8178.0,4247.0,5271.25931950009,9.0
967,2017-08-25,12.0,101.0,3404.0,202.0,3511.0,8331.0,5504.0,5366.282311249875,4.0
968,2017-08-26,12.0,101.0,3937.0,202.0,3521.0,8759.0,4312.0,4256.368987124675,2.0
969,2017-08-27,9.0,101.0,3789.0,202.0,3460.0,9575.0,3974.0,4559.661195857096,6.0
970,2017-08-28,7.0,101.0,3586.0,202.0,3035.0,9296.0,4734.0,4239.074719260339,5.0
971,2017-08-29,3.0,101.0,3869.0,202.0,3934.0,9511.0,4701.0,5283.446774394859,5.0
972,2017-08-30,4.0,101.0,3665.0,202.0,3620.0,8849.0,3814.0,5245.235726250079,5.0
973,2017-08-31,12.0,101.0,2401.0,202.0,2898.0,8049.0,5368.0,5062.221129965543,7.0
974,2017-09-01,8.0,101.0,3581.0,202.0,3384.0,9021.0,5192.0,5132.337116309114,4.0
975,2017-09-02,7.0,101.0,3344.0,202.0,2924.0,8693.0,5171.0,3775.845249726831,2.0
976,2017-09-03,6.0,101.0,3157.0,202.0,3348.0,8711.0,4295.0,4675.411038418239,8.0
977,2017-09-04,11.0,101.0,2943.0,202.0,3646.0,9764.0,5183.0,4941.351196952515,7.0
978,2017-09-05,14.0,101.0,3825.0,202.0,2778.0,8078.0,4804.0,4566.219180356816,7.0
979,2017-09-06,9.0,101.0,3509.0,202.0,2621.0,9961.0,3980.0,4945.166511263216,6.0
980,2017-09-07,13.0,101.0,2820.0,202.0,2669.0,8089.0,5307.0,3972.223574493899,3.0
981,2017-09-08,5.0,101.0,3885.0,202.0,2554.0,8626.0,4637.0,4649.720194562676,6.0
982,2017-09-09,13.0,101.0,2468.0,202.0,2503.0,9543.0,4681.0,3676.0471130617725,4.0
983,2017-09-10,11.0,101.0,3255.0,202.0,2783.0,9079.0,3629.0,4976.569245241512,7.0
984,2017-09-11,8.0,101.0,3045.0,202.0,2366.0,7832.0,5222.0,4614.376784988073,2.0
985,2017-09-12,13.0,101.0,2900.0,202.0,2640.0,9215.0,3700.0,4801.855458098779,1.0
986,2017-09-13,6.0,101.0,3286.0,202.0,3708.0,8380.0,3815.0,4069.6614993467483,6.0
987,2017-09-14,9.0,101.0,3676.0,202.0,3418.0,9832.0,4844.0,3728.9304998218518,1.0
988,2017-09-15,3.0,101.0,3641.0,202.0,2621.0,8393.0,4986.0,4550.366748063405,2.0
989,2017-09-16,7.0,101.0,3448.0,202.0,2648.0,9539.0,5095.0,3571.6286407129637,5.0
990,2017-09-17,7.0,101.0,2345.0,202.0,3341.0,8974.0,4520.0,4083.692659402903,7.0
991,2017-09-18,4.0,101.0,3243.0,202.0,2650.0,9749.0,4745.0,4044.08705932025,6.0
992,2017-09-19,3.0,101.0,2648.0,202.0,3662.0,7877.0,3828.0,4594.141149037214,8.0
993,2017-09-20,7.0,101.0,2644.0,202.0,2533.0,9238.0,4171.0,4032.244805504758,4.0
994,2017-09-21,7.0,101.0,2996.0,202.0,2488.0,8904.0,4202.0,4515.914176575938,4.0
995,2017-09-22,15.0,101.0,2761.0,202.0,2347.0,8334.0,4404.0,3419.7217890493644,9.0
996,2017-09-23,14.0,101.0,2762.0,202.0,3648.0,7795.0,3992.0,4244.079154606454,4.0
997,2017-09-24,4.0,101.0,2647.0,202.0,2225.0,9719.0,4573.0,3896.137436121438,2.0
998,2017-09-25,9.0,101.0,2596.0,202.0,2343.0,9374.0,4995.0,3723.7207541680514,7.0
999,2017-09-26,9.0,101.0,3526.0,202.0,2311.0,7804.0,4513.0,3954.2042634644786,1.0
1000,2017-09-27,8.0,101.0,2824.0,202.0,3171.0,9472.0,4742.0,3908.17439334508,3.0
1001,2017-09-28,14.0,101.0,2941.0,202.0,3320.0,8920.0,3601.0,4490.9203080545,8.0
1002,2017-09-29,9.0,101.0,2699.0,202.0,3107.0,7987.0,4369.0,4388.02172060772,6.0
1003,2017-09-30,12.0,101.0,3873.0,202.0,3257.0,8824.0,4780.0,4730.256856138314,2.0
1004,2017-10-01,13.0,101.0,3582.0,202.0,3344.0,8015.0,3614.0,3452.4136756104836,4.0
1005,2017-10-02,12.0,101.0,2604.0,202.0,2957.0,9210.0,4344.0,3533.699929802682,10.0
1006,2017-10-03,9.0,101.0,2377.0,202.0,2497.0,8140.0,3965.0,4015.61975601782,2.0
1007,2017-10-04,4.0,101.0,3511.0,202.0,3247.0,9774.0,3467.0,3244.873523305175,1.0
1008,2017-10-05,9.0,101.0,3032.0,202.0,2935.0,8832.0,4093.0,4027.396566184765,7.0
1009,2017-10-06,5.0,101.0,3111.0,202.0,3082.0,7743.0,4259.0,3842.47714551314,4.0
1010,2017-10-07,6.0,101.0,3936.0,202.0,2689.0,8368.0,4664.0,4134.633159722856,5.0
1011,2017-10-08,5.0,101.0,3941.0,202.0,2623.0,7872.0,4453.0,4106.6766757183805,2.0
1012,2017-10-09,7.0,101.0,2502.0,202.0,3513.0,9276.0,3608.0,3568.674581484329,5.0
1013,2017-10-10,14.0,101.0,2481.0,202.0,2175.0,9074.0,3144.0,3236.992227943425,11.0
1014,2017-10-11,8.0,101.0,3582.0,202.0,3480.0,8739.0,3548.0,4151.479865368531,3.0
1015,2017-10-12,5.0,101.0,3519.0,202.0,2273.0,7940.0,3147.0,4466.278357545102,9.0
1016,2017-10-13,12.0,101.0,2520.0,202.0,3049.0,8679.0,3775.0,4137.545786202916,3.0
1017,2017-10-14,4.0,101.0,3152.0,202.0,3445.0,8208.0,3563.0,4089.211030928328,5.0
1018,2017-10-15,4.0,101.0,2933.0,202.0,2444.0,8967.0,3874.0,3442.1770376743993,13.0
1019,2017-10-16,4.0,101.0,3018.0,202.0,2395.0,7924.0,3470.0,4435.79890082274,2.0
1020,2017-10-17,9.0,101.0,2707.0,202.0,2543.0,9499.0,3627.0,3564.755111292551,4.0
1021,2017-10-18,10.0,101.0,3431.0,202.0,3391.0,9113.0,3431.0,4378.89962918898,1.0
1022,2017-10-19,5.0,101.0,2803.0,202.0,3410.0,8061.0,3358.0,3762.258657041175,11.0
1023,2017-10-20,9.0,101.0,2500.0,202.0,3317.0,8282.0,3327.0,3072.5461214934144,8.0
1024,2017-10-21,12.0,101.0,3839.0,202.0,1942.0,8003.0,3594.0,4103.223722536634,3.0
1025,2017-10-22,14.0,101.0,3184.0,202.0,2527.0,8215.0,3157.0,3757.156962516781,4.0
1026,2017-10-23,10.0,101.0,2769.0,202.0,2297.0,9272.0,3849.0,2953.3385322473414,11.0
1027,2017-10-24,15.0,101.0,3109.0,202.0,2361.0,7906.0,3640.0,4212.9072806881095,8.0
1028,2017-10-25,10.0,101.0,2918.0,202.0,2680.0,7828.0,3431.0,3842.1470664555277,8.0
1029,2017-10-26,4.0,101.0,2983.0,202.0,3241.0,9738.0,2929.0,4060.9023742556883,4.0
1030,2017-10-27,9.0,101.0,2445.0,202.0,2202.0,8239.0,4437.0,4175.938197839503,3.0
1031,2017-10-28,10.0,101.0,3148.0,202.0,2059.0,8069.0,2941.0,3680.006398604332,5.0
1032,2017-10-29,5.0,101.0,2752.0,202.0,3282.0,8032.0,2968.0,3001.6705231712067,6.0
1033,2017-10-30,11.0,101.0,2758.0,202.0,3234.0,8166.0,3692.0,4208.627097779182,6.0
1034,2017-10-31,5.0,101.0,3837.0,202.0,2804.0,8579.0,4032.0,2985.4873992222215,6.0
1035,2017-11-01,9.0,101.0,3493.0,202.0,2307.0,8887.0,3875.0,3954.991553542707,7.0
1036,2017-11-02,15.0,101.0,2753.0,202.0,2257.0,8065.0,3868.0,2813.9182644061902,9.0
1037,2017-11-03,5.0,101.0,3583.0,202.0,2918.0,9880.0,3702.0,3557.2453902340594,1.0
1038,2017-11-04,4.0,101.0,3098.0,202.0,2623.0,9536.0,3087.0,2945.3042629153742,8.0
1039,2017-11-05,4.0,101.0,2444.0,202.0,2289.0,9820.0,4252.0,3467.035664612566,10.0
1040,2017-11-06,5.0,101.0,2831.0,202.0,1761.0,7813.0,3230.0,3401.3695952584367,5.0
1041,2017-11-07,13.0,101.0,2934.0,202.0,3060.0,7757.0,3631.0,3833.0225123998034,1.0
1042,2017-11-08,11.0,101.0,3378.0,202.0,2478.0,7929.0,2751.0,3593.424318206847,7.0
1043,2017-11-09,13.0,101.0,2832.0,202.0,1757.0,9683.0,3268.0,4011.4105918840432,8.0
1044,2017-11-10,5.0,101.0,3191.0,202.0,2319.0,9691.0,4125.0,2820.1843180771602,4.0
1045,2017-11-11,15.0,101.0,2649.0,202.0,2619.0,7811.0,3209.0,3181.619122151882,3.0
1046,2017-11-12,14.0,101.0,2889.0,202.0,1869.0,9265.0,3096.0,3053.528619578979,4.0
1047,2017-11-13,11.0,101.0,3146.0,202.0,2849.0,7944.0,3405.0,3068.6067923513456,6.0
1048,2017-11-14,15.0,101.0,2829.0,202.0,2094.0,9986.0,3550.0,3394.560335203349,3.0
1049,2017-11-15,8.0,101.0,3044.0,202.0,3070.0,9286.0,3505.0,3290.1782391459055,3.0
1050,2017-11-16,10.0,101.0,2364.0,202.0,1751.0,7792.0,2854.0,3576.3186130063173,8.0
1051,2017-11-17,12.0,101.0,2466.0,202.0,2517.0,8397.0,2661.0,2752.357366336415,11.0
1052,2017-11-18,7.0,101.0,3572.0,202.0,3070.0,9746.0,3978.0,3327.3995921215246,7.0
1053,2017-11-19,12.0,101.0,2831.0,202.0,3019.0,7762.0,3659.0,3200.067972763036,2.0
1054,2017-11-20,10.0,101.0,3822.0,202.0,2470.0,9128.0,3640.0,3241.700975837904,8.0
1055,2017-11-21,13.0,101.0,3043.0,202.0,2109.0,9197.0,3976.0,2541.6612175508317,5.0
1056,2017-11-22,7.0,101.0,3251.0,202.0,2196.0,8863.0,3360.0,3890.6017024883085,6.0
1057,2017-11-23,13.0,101.0,2905.0,202.0,1744.0,7707.0,3962.0,3369.1835424130254,4.0
1058,2017-11-24,9.0,101.0,3618.0,202.0,2874.0,9160.0,3113.0,3352.4611835816777,2.0
1059,2017-11-25,9.0,101.0,2911.0,202.0,2334.0,7970.0,4043.0,2924.8584501913947,7.0
1060,2017-11-26,15.0,101.0,3469.0,202.0,2165.0,8918.0,3412.0,2725.290120301911,13.0
1061,2017-11-27,6.0,101.0,2646.0,202.0,2930.0,9338.0,3330.0,3166.855749070188,2.0
1062,2017-11-28,6.0,101.0,3582.0,202.0,2224.0,8418.0,3749.0,2822.838346741262,6.0
1063,2017-11-29,9.0,101.0,2848.0,202.0,1626.0,9162.0,4057.0,2376.9196333557716,4.0
1064,2017-11-30,10.0,101.0,2639.0,202.0,1770.0,9036.0,2706.0,2483.5290518432557,7.0
1065,2017-12-01,15.0,101.0,3230.0,202.0,1643.0,9364.0,2440.0,3443.06310726582,10.0
1066,2017-12-02,8.0,101.0,3127.0,202.0,2617.0,9232.0,3219.0,2418.815700133786,16.0
1067,2017-12-03,5.0,101.0,3367.0,202.0,2176.0,8347.0,3470.0,3097.308209519266,1.0
1068,2017-12-04,15.0,101.0,2473.0,202.0,2635.0,8785.0,2790.0,2665.077929068729,13.0
1069,2017-12-05,14.0,101.0,2433.0,202.0,1601.0,9121.0,2752.0,2427.287195509796,12.0
1070,2017-12-06,5.0,101.0,3426.0,202.0,2826.0,8053.0,3910.0,2849.4798809656704,9.0
1071,2017-12-07,6.0,101.0,2848.0,202.0,1899.0,8821.0,2610.0,2821.9329812537258,3.0
1072,2017-12-08,14.0,101.0,2700.0,202.0,2434.0,8421.0,2474.0,2438.357748452779,12.0
1073,2017-12-09,6.0,101.0,3497.0,202.0,1584.0,9087.0,2366.0,3440.134032573904,6.0
1074,2017-12-10,11.0,101.0,3686.0,202.0,1731.0,7824.0,3646.0,3542.561966178881,7.0
1075,2017-12-11,10.0,101.0,3218.0,202.0,1991.0,8313.0,3911.0,2948.3654681569215,13.0
1076,2017-12-12,8.0,101.0,3982.0,202.0,1599.0,9653.0,3763.0,2755.8263516633097,1.0
1077,2017-12-13,5.0,101.0,3802.0,202.0,1885.0,7671.0,3867.0,3483.586668026892,4.0
1078,2017-12-14,15.0,101.0,3696.0,202.0,2578.0,9263.0,3447.0,3546.4909242452595,6.0
1079,2017-12-15,15.0,101.0,3221.0,202.0,1849.0,7843.0,3027.0,2363.616655336828,4.0
1080,2017-12-16,13.0,101.0,2619.0,202.0,1806.0,9875.0,2622.0,3408.747208536902,11.0
1081,2017-12-17,12.0,101.0,3586.0,202.0,1968.0,8495.0,2818.0,2896.512396594586,1.0
1082,2017-12-18,9.0,101.0,3495.0,202.0,2403.0,8476.0,2594.0,3479.423883289065,5.0
1083,2017-12-19,16.0,101.0,3535.0,202.0,2084.0,8840.0,3020.0,2205.2155841517942,5.0
1084,2017-12-20,13.0,101.0,2583.0,202.0,2197.0,9158.0,2286.0,3235.271049739613,9.0
1085,2017-12-21,10.0,101.0,3632.0,202.0,1832.0,8240.0,2316.0,3345.127742924641,9.0
1086,2017-12-22,8.0,101.0,3202.0,202.0,1997.0,7695.0,3597.0,3384.1554953205236,8.0
1087,2017-12-23,6.0,101.0,3920.0,202.0,1795.0,8513.0,3585.0,2726.600000765259,6.0
1088,2017-12-24,16.0,101.0,2852.0,202.0,2494.0,8699.0,3462.0,3124.7945743686137,8.0
1089,2017-12-25,8.0,101.0,3685.0,202.0,2811.0,9800.0,3725.0,2488.603805527835,4.0
1090,2017-12-26,7.0,101.0,3574.0,202.0,2278.0,9101.0,2173.0,2100.5772743104867,4.0
1091,2017-12-27,7.0,101.0,2898.0,202.0,2103.0,8380.0,3355.0,3467.0980254514943,7.0
1092,2017-12-28,14.0,101.0,3361.0,202.0,1522.0,8412.0,3740.0,2674.2748736675203,10.0
1093,2017-12-29,16.0,101.0,2491.0,202.0,1521.0,8724.0,2610.0,3494.882563165477,8.0
1094,2017-12-30,11.0,101.0,3229.0,202.0,2630.0,9196.0,3166.0,2264.120582517208,7.0
1095,2017-12-31,12.0,101.0,3436.0,202.0,2108.0,9179.0,3135.0,2716.8637987806487,7.0
1096,2018-01-01,9.0,101.0,3628.0,202.0,1921.0,8235.0,3633.0,2948.859871826416,12.0
1097,2018-01-02,6.0,101.0,2614.0,202.0,2390.0,8740.0,3420.0,3372.719520391241,1.0
1098,2018-01-03,13.0,101.0,3147.0,202.0,1899.0,8390.0,3395.0,2704.682588147844,3.0
1099,2018-01-04,9.0,101.0,3179.0,202.0,1843.0,8458.0,2867.0,2342.0296504551716,8.0
1100,2018-01-05,5.0,101.0,3881.0,202.0,1756.0,9960.0,3190.0,2921.059153835896,11.0
1101,2018-01-06,11.0,101.0,3725.0,202.0,2715.0,8350.0,3483.0,2171.4136869863682,8.0
1102,2018-01-07,11.0,101.0,3624.0,202.0,1844.0,9044.0,3206.0,3066.4084923223777,12.0
1103,2018-01-08,8.0,101.0,3089.0,203.0,2326.0,9846.0,2291.0,2550.257244222227,9.0
1104,2018-01-09,5.0,101.0,2392.0,202.0,2691.0,8442.0,3402.0,2078.0437863694974,13.0
1105,2018-01-10,10.0,101.0,2463.0,203.0,2460.0,9925.0,3268.0,3246.036004721692,5.0
1106,2018-01-11,11.0,101.0,3270.0,203.0,2248.0,9825.0,2418.0,2090.7553074024086,6.0
1107,2018-01-12,6.0,101.0,3728.0,203.0,1402.0,9390.0,3595.0,2886.2286209823183,1.0
1108,2018-01-13,15.0,101.0,3410.0,203.0,1451.0,8002.0,2776.0,2524.460102622059,5.0
1109,2018-01-14,8.0,101.0,3397.0,203.0,2682.0,9794.0,2131.0,2851.8739593368264,5.0
1110,2018-01-15,5.0,101.0,3665.0,203.0,2364.0,8247.0,2312.0,2570.8971566978134,5.0
1111,2018-01-16,8.0,101.0,3745.0,203.0,2557.0,8877.0,3524.0,3153.860570595068,2.0
1112,2018-01-17,6.0,101.0,3697.0,203.0,2319.0,9867.0,3185.0,2499.356552637524,1.0
1113,2018-01-18,15.0,101.0,3502.0,203.0,1796.0,7784.0,2515.0,2685.6199548460495,7.0
1114,2018-01-19,13.0,101.0,3355.0,203.0,1993.0,9610.0,3054.0,2114.997509726462,1.0
1115,2018-01-20,8.0,101.0,2931.0,203.0,1779.0,7916.0,2969.0,3095.440117062626,6.0
1116,2018-01-21,6.0,101.0,3771.0,203.0,2029.0,8847.0,3508.0,3272.400328332711,4.0
1117,2018-01-22,10.0,101.0,3681.0,203.0,1995.0,7774.0,3405.0,2333.8469393423406,12.0
1118,2018-01-23,13.0,101.0,3755.0,203.0,2282.0,8380.0,3488.0,3296.4986007287334,1.0
1119,2018-01-24,14.0,101.0,2887.0,203.0,1390.0,9645.0,1915.0,2907.4538195059285,8.0
1120,2018-01-25,8.0,101.0,3731.0,203.0,2320.0,7975.0,1962.0,3169.5432536001617,2.0
1121,2018-01-26,14.0,101.0,3044.0,203.0,2470.0,9651.0,3419.0,2523.4937842422264,4.0
1122,2018-01-27,16.0,101.0,3539.0,203.0,1213.0,7797.0,2688.0,2862.703737998446,3.0
1123,2018-01-28,11.0,101.0,3218.0,203.0,1925.0,8613.0,3008.0,3174.820211887319,10.0
1124,2018-01-29,10.0,101.0,3155.0,203.0,2117.0,8579.0,2636.0,2396.3919270029182,12.0
1125,2018-01-30,6.0,101.0,2676.0,203.0,1847.0,8581.0,3005.0,2895.7064508637864,5.0
1126,2018-01-31,11.0,101.0,2780.0,203.0,1487.0,8944.0,3228.0,2040.0359754646395,10.0
1127,2018-02-01,13.0,101.0,3498.0,203.0,2119.0,9779.0,1985.0,2848.31896416647,2.0
1128,2018-02-02,7.0,101.0,2396.0,203.0,1631.0,8094.0,3364.0,3027.6246478150983,5.0
1129,2018-02-03,13.0,101.0,3187.0,203.0,2083.0,7662.0,2487.0,2867.152391533278,1.0
1130,2018-02-04,6.0,101.0,2818.0,203.0,1665.0,7810.0,2241.0,2930.294105269085,7.0
1131,2018-02-05,11.0,101.0,3835.0,203.0,2595.0,8447.0,2918.0,2940.564969624891,10.0
1132,2018-02-06,16.0,101.0,3205.0,203.0,1410.0,9107.0,1772.0,2585.31548480449,5.0
1133,2018-02-07,10.0,101.0,3762.0,203.0,1259.0,8632.0,2560.0,3189.1904531302266,2.0
1134,2018-02-08,7.0,101.0,3100.0,203.0,1692.0,8977.0,2728.0,2933.9781000110306,4.0
1135,2018-02-09,6.0,101.0,3192.0,203.0,1593.0,9290.0,2375.0,1818.3727973046998,9.0
1136,2018-02-10,7.0,101.0,3812.0,203.0,1729.0,9642.0,2883.0,2189.8857422759697,10.0
1137,2018-02-11,11.0,101.0,3073.0,203.0,2402.0,9058.0,3030.0,2807.4085560154317,8.0
1138,2018-02-12,14.0,101.0,2423.0,203.0,2608.0,9195.0,2856.0,2354.021726216238,9.0
1139,2018-02-13,7.0,101.0,3787.0,203.0,1506.0,9015.0,3059.0,2058.0386851311287,12.0
1140,2018-02-14,15.0,101.0,3796.0,203.0,2590.0,8132.0,1826.0,2144.661611813078,1.0
1141,2018-02-15,15.0,101.0,3252.0,203.0,1213.0,9137.0,2575.0,2115.6378125598167,7.0
1142,2018-02-16,6.0,101.0,2464.0,203.0,1255.0,8935.0,2088.0,2800.8502329288294,5.0
1143,2018-02-17,10.0,101.0,3830.0,203.0,1640.0,9027.0,2678.0,1912.6718104996137,10.0
1144,2018-02-18,10.0,101.0,3025.0,203.0,2452.0,9088.0,2697.0,2140.651216141689,6.0
1145,2018-02-19,12.0,101.0,3428.0,203.0,1712.0,8314.0,2277.0,3073.4912864207663,7.0
1146,2018-02-20,11.0,101.0,2943.0,203.0,1786.0,9312.0,3332.0,2875.936468883355,8.0
1147,2018-02-21,11.0,101.0,3786.0,203.0,2035.0,8906.0,2608.0,2205.5730534072145,12.0
1148,2018-02-22,7.0,101.0,3087.0,203.0,1350.0,8021.0,2333.0,2507.710791509513,10.0
1149,2018-02-23,10.0,101.0,3752.0,203.0,1963.0,7924.0,2726.0,1973.0923072358382,8.0
1150,2018-02-24,6.0,101.0,2828.0,203.0,1297.0,7699.0,2961.0,1792.5631212694118,9.0
1151,2018-02-25,11.0,101.0,2895.0,203.0,1981.0,9462.0,1757.0,2261.3136297750057,5.0
1152,2018-02-26,16.0,101.0,3334.0,203.0,1256.0,8517.0,1627.0,1667.3461921881717,6.0
1153,2018-02-27,15.0,101.0,2955.0,203.0,2397.0,8781.0,2780.0,2323.1220166249855,8.0
1154,2018-02-28,9.0,101.0,2769.0,203.0,2068.0,9282.0,2393.0,1858.8025633983787,8.0
1155,2018-03-01,15.0,101.0,3817.0,203.0,1584.0,9613.0,2149.0,2682.6837419889353,7.0
1156,2018-03-02,10.0,101.0,3925.0,203.0,2534.0,9325.0,2986.0,1842.7418073721265,11.0
1157,2018-03-03,12.0,101.0,3233.0,203.0,2377.0,7924.0,1652.0,2088.427811600521,11.0
1158,2018-03-04,7.0,101.0,3852.0,203.0,1136.0,7944.0,2837.0,1849.0383738768292,8.0
1159,2018-03-05,13.0,101.0,3909.0,203.0,1722.0,8645.0,2359.0,2848.0644008623626,7.0
1160,2018-03-06,9.0,101.0,3020.0,203.0,2385.0,7954.0,2553.0,2197.034839520044,17.0
1161,2018-03-07,10.0,101.0,2636.0,203.0,1113.0,9552.0,3118.0,2566.9797443015304,9.0
1162,2018-03-08,8.0,101.0,2374.0,203.0,1196.0,7840.0,2206.0,1961.2851915056924,7.0
1163,2018-03-09,17.0,101.0,3972.0,203.0,1589.0,8144.0,2382.0,1798.685156014777,9.0
1164,2018-03-10,12.0,101.0,3038.0,203.0,1545.0,8965.0,2483.0,2728.3961373499287,3.0
1165,2018-03-11,14.0,101.0,3478.0,203.0,1726.0,7659.0,2328.0,2144.8584382250397,5.0
1166,2018-03-12,16.0,101.0,3116.0,203.0,2171.0,9808.0,1897.0,2982.743997059939,5.0
1167,2018-03-13,10.0,101.0,3229.0,203.0,2338.0,8745.0,2559.0,2553.4091981699985,5.0
1168,2018-03-14,10.0,101.0,2911.0,203.0,2462.0,7739.0,3074.0,1983.5630313846086,4.0
1169,2018-03-15,11.0,101.0,3682.0,203.0,1778.0,8738.0,2113.0,2117.0080476539633,6.0
1170,2018-03-16,11.0,101.0,2476.0,203.0,2472.0,8909.0,2734.0,2728.4229355363022,14.0
1171,2018-03-17,17.0,101.0,3240.0,203.0,1383.0,8346.0,1848.0,1698.416407999332,8.0
1172,2018-03-18,17.0,101.0,3118.0,203.0,1281.0,9060.0,2674.0,1680.4771023217304,9.0
1173,2018-03-19,12.0,101.0,3769.0,203.0,1857.0,8513.0,2219.0,2273.3605237304077,9.0
1174,2018-03-20,7.0,101.0,3473.0,203.0,1721.0,9739.0,1810.0,2458.366926988704,8.0
1175,2018-03-21,8.0,101.0,2858.0,203.0,2203.0,9741.0,1979.0,1688.2683287208272,6.0
1176,2018-03-22,9.0,101.0,3313.0,203.0,1271.0,7739.0,1696.0,2014.6656282996285,10.0
1177,2018-03-23,9.0,101.0,2999.0,203.0,2281.0,9504.0,2219.0,2858.6259436630958,4.0
